province,school,year,track,top_gender,top_score,note
云南,楚雄一中,2000,文,NA,,录取复旦
云南,云南师大附中,2001,理,NA,,
云南,个旧一中,2001,文,NA,683,语133数149外133史134政134
云南,楚雄一中,2002,理,NA,677,
云南,云南师大附中,2002,文,NA,637,语121数134英130综252;录取北大
云南,昆明三中,2003,理,M,633,男(原文'他');录取清华
云南,曲靖一中,2003,文,NA,645,语126数121英130综268
云南,玉溪一中,2004,理,NA,667,
云南,云天化中学,2004,文,M,642,男(原文'他');语128数127英137综250;录取北大元培
云南,曲靖一中,2005,理,NA,714,语125数144英145综300(满分);录取清华经管
云南,昆明一中,2005,文,F,682,女(原文'她');语142数127英147综266;录取北大光华
云南,玉溪一中,2006,理,NA,717,语139数148英145综285
云南,曲靖一中,2006,文,NA,696,含加分20裸分676;总分状元;语140数138英138综260
云南,云南师大附中,2006,文,F,686,女(原文'她');含加分10裸分676;裸分状元;文综277全省最高;楚雄中考状元;录取港大
云南,昆明三中,2007,理,F,724,女(原文'她');含加分20裸分704;语128数144英146综286;录取清华数理基础(物理)
云南,云南师大附中,2007,理,NA,704,裸分状元;并列
云南,昆明光华学校,2007,理,M,704,裸分状元;并列；性别=初筛确认(2026-08-09)
云南,云南师大附中,2007,文,F,688,女(原文'她');含加分10裸分678;语126数139英141综272;录取港大
云南,云南师大附中,2008,理,M,699,语122数142英146综289；性别=初筛确认(2026-08-09)
云南,昆明一中,2008,文,NA,662,语129数136英146综251
云南,云南师大附中,2009,理,F,729,女(原文'她');含加分20裸分709;语138数136英145综290;录取港大医学部
云南,云南师大附中,2009,文,NA,676,含加分20裸分656;总分状元
云南,云南师大附中,2009,文,NA,657,裸分状元
云南,昆明一中,2010,理,NA,708,含加分20裸分688;总分状元
云南,云南师大附中,2010,理,NA,697,裸分状元
云南,下关一中,2010,文,NA,671,含加分20裸分651
云南,昭通一中,2011,理,NA,703,含加分20裸分683;总分状元
云南,云南师大附中,2011,理,F,686,裸分状元；性别=初筛确认(2026-08-09)
云南,建水一中,2011,文,NA,649,含加分20裸分629;总分状元
云南,云南师大附中,2011,文,M,637,男(原文'他');裸分状元;录取港大国际商业及环球管理
云南,云南师大附中,2012,理,NA,706,含加分20裸分686;总分状元
云南,玉溪一中,2012,理,F,706,并列；性别=初筛确认(2026-08-09)
云南,云师大附中,2012,文,NA,692,含加分20裸分672;总分状元
云南,云南师大附中,2012,文,NA,689,裸分状元
云南,云南师大附中,2013,理,NA,734,含加分20裸分714
云南,昆明一中,2013,文,NA,690,含加分20裸分670;总分状元
云南,云南师大附中,2013,文,NA,671,裸分状元
云南,安宁中学,2014,理,NA,727,含加分20裸分707
云南,曲靖一中,2014,理,F,707,裸分状元；性别=初筛确认(2026-08-09)
云南,云南师大附中,2014,文,NA,708,含加分20裸分688
云南,曲靖一中,2015,理,NA,725,
云南,德宏民族一中,2015,文,NA,698,含加分20裸分678;总分状元
云南,曲靖一中,2015,文,NA,691,裸分状元;录取北大光华
云南,云南师大附中,2016,理,NA,713,并列
云南,曲靖一中,2016,理,F,713,并列；性别=初筛确认(2026-08-09)
云南,临沧一中,2016,理,M,713,含加分10裸分703;总分状元;并列；性别=初筛确认(2026-08-09)
云南,曲靖一中,2016,文,M,713,男(原文'他');文科713与理科同分;录取北大光华
云南,曲靖一中,2017,理,NA,725,含加分10裸分715;总分状元
云南,云南师大附中,2017,理,NA,724,裸分状元
云南,云南师大附中,2017,文,NA,696,含加分10裸分686;总分状元
云南,曲靖一中,2017,文,M,691,男(原文'他');裸分状元;录取清华经管
云南,云南师大附中,2018,理,NA,725,
云南,玉溪一中,2018,文,F,708,女(原文'她');录取北大中文
云南,红河州一中,2019,理,F,737,女(原文'她');含加分10裸分727;总分状元;语129数147外142综287量化22;录取清华临床医学
云南,红河州一中,2019,理,F,729,女(原文'她');裸分状元;理综289全省单科第1;语129数144外145综289量化22;录取清华电子信息
云南,临沧一中,2019,文,NA,711,语135数148外146综260量化22;录取北大光华
云南,德宏州民族一中,2020,理,NA,729,含加分20裸分709;总分状元
云南,昭通一中,2020,理,M,725,男(原文'他');裸分状元;语127数147英147综282量化22;录取清华人工智能学堂班
云南,云南师大附中,2020,文,F,701,女(原文'她');语124数150英139综266量化22;录取北大元培
云南,长水实验中学,2021,理,M,725,男(原文'他');含加分20裸分705;总分状元;复读生;语135数140外137综271量化22;录取清华医学
云南,昆明八中,2021,理,M,723,男(原文'他');裸分状元;语135数145外145综276量化22;录取清华计算机
云南,云南师大附中,2021,文,F,703,女(原文'她');含加分10裸分693;总分状元;综251;录取清华经管
云南,云南师大附中,2021,文,F,695,女(原文'她');裸分状元;语132数145外145综251量化22;录取清华经管
云南,曲靖一中,2022,理,M,744,语136数146英148综292量化22;录取清华交叉信息;744全国前列；性别=初筛确认(2026-08-09)
云南,云南师大附中,2022,文,M,715,男(原文'他');语127数149外148综269量化22;录取北大光华
云南,德宏州民族一中,2023,理,NA,730,含加分20裸分710;总分状元;数150;录取清华为先书院生物医学工程
云南,临沧一中,2023,理,F,722,女(原文'她');裸分状元;语123数149外142综286量化22;录取清华新雅
云南,云南师大附中,2023,文,F,705,女(原文'她');含加分20裸分685;总分状元;综264;录取北大光华
云南,曲靖一中,2023,文,F,686,女(原文'她');裸分状元;语134数140外141综249量化22;录取北大元培(哲学)
云南,云南师大附中,2024,理,M,731,含加分5裸分726;语129数146外147综282量化22;录取清华；性别=初筛确认(2026-08-09)
云南,云南师大附中,2024,文,M,702,男(原文'他');语128数143外139综270量化22;录取北大法学
云南,红河州一中,2025,物理类,M,704,3+1+2;语139数140外138物91化97生99;录取清华新雅；性别=初筛确认(2026-08-09)
云南,云大附中星耀学校,2025,历史类,NA,681,3+1+2;语135数133外138史85政96地94
安徽,屯溪一中,1994,理,M,637,并列；性别=初筛确认(2026-08-09)
安徽,霍山中学,1994,理,F,,并列；性别=初筛确认(2026-08-09)
安徽,蚌埠三中,1994,文,M,,性别=初筛确认(2026-08-09)
安徽,铜陵一中,1995,理,F,,性别=初筛确认(2026-08-09)
安徽,淮南二中,1995,文,F,,性别=初筛确认(2026-08-09)
安徽,合肥一中,1996,理,NA,697,并列
安徽,芜湖一中,1996,理,M,697,男(原文'他');并列;录取清华
安徽,歙县中学,1996,文,NA,639,录取北大
安徽,铜陵一中,1997,理,NA,,
安徽,六安一中,1997,文,NA,,并列
安徽,马鞍山二中,1997,文,F,,并列；性别=初筛确认(2026-08-09)
安徽,东至三中,1998,理,NA,681,
安徽,当涂一中,1998,文,M,614,性别=初筛确认(2026-08-09)
安徽,当涂一中,1999,理,NA,,并列
安徽,六安二中,1999,理,NA,694,并列;录取北大
安徽,枞阳浮山中学,1999,文,NA,637,数学147全省最高
安徽,马鞍山二中,2000,理,M,705,男(原文'他');语120数140英142物150化148;录取清华电子
安徽,庐江中学,2000,文,NA,653,并列;语130数140英123政126史134;录取北大经院
安徽,金寨一中,2000,文,NA,653,并列
安徽,肥东一中,2001,理,NA,690,
安徽,淮北一中,2001,文,NA,669,
安徽,安徽师大附中,2002,理,F,710,女(原文'她');语132;录取清华
安徽,安徽师大附中,2002,文,F,656,女(原文'她');语119数139英140综258;录取北大
安徽,安庆一中,2003,理,M,684,男(原文'他');录取清华
安徽,六安一中,2003,文,M,632,男(原文'他');语120数129英135综248;录取北大
安徽,合肥一中,2004,理,M,720,男(原文'他');含加分10裸分710;总分状元;并列;语127数149外143综291;录取中科大物理
安徽,蚌埠二中,2004,理,M,720,男(原文'他');含加分10裸分710;总分状元;并列;语137数146英135综292;录取清华数理基础
安徽,合肥一中,2004,理,NA,714,裸分状元;录取清华临床医学
安徽,南陵中学,2004,文,M,681,男(原文'他');语129数148英139综265;录取北大
安徽,灵璧一中,2005,理,NA,688,含加分10裸分678;语122数134英138综284
安徽,淮南一中,2005,文,F,651,女(原文'她');含加分10裸分641;总分状元;语117数140外141综243;录取北大法学
安徽,贵池一中,2005,文,NA,651,并列;语121数134英142综254
安徽,六安一中,2006,理,M,703,语128数147英141综287；性别=初筛确认(2026-08-09)
安徽,合肥一中,2006,文,F,678,语134数136英142综266；性别=初筛确认(2026-08-09)
安徽,休宁中学,2007,理,F,709,女(原文'她');含加分10裸分699;语123数148英136综292;录取清华
安徽,合肥一中,2007,文,F,667,女(原文'她');语135数149英141综242;录取港中文会计
安徽,铜陵一中,2008,理,NA,708,编外状元(保送清华经管不参与排名);含加分10裸分698
安徽,滁州中学,2008,理,M,697,正式状元；性别=初筛确认(2026-08-09)
安徽,太和一中,2008,文,M,653,男(原文'他');语127数150英142综234;录取清华经管
安徽,合肥一中,2009,理,NA,712,编外状元(保送清华生物);含加分10裸分702
安徽,合肥一六八中学,2009,理,NA,706,含加分10裸分696;总分状元;语124数146英140综286
安徽,合肥八中,2009,理,NA,699,裸分状元
安徽,合肥八中,2009,文,NA,638,并列;语122数131英141综244
安徽,淮南二中,2009,文,M,638,含加分10裸分628;总分状元;并列;语115数131英148综234；性别=初筛确认(2026-08-09)
安徽,安庆一中,2010,理,F,704,女(原文'她');编外总分状元(保送清华化学);含加分10裸分694;语111数148英146综289
安徽,泗县二中,2010,理,M,701,正式状元;语116数149外142综294;录取清华信息学院；性别=初筛确认(2026-08-09)
安徽,和县一中,2010,理,NA,701,含加分10裸分691;总分状元;并列
安徽,六安一中,2010,理,M,701,男(原文'他');编外总分状元(保送清华工业工程);含加分10裸分691;并列;语117数149英137综288
安徽,寿县一中,2010,文,NA,666,语126数141英144综255
安徽,安庆一中,2011,理,M,705,男(原文'他');编外总分状元(保送清华电子);含加分10裸分695;语120数148英141综286
安徽,蚌埠二中,2011,理,M,699,含加分5裸分694;总分状元;录取清华钱学森力学班；性别=初筛确认(2026-08-09)
安徽,淮南二中,2011,理,M,698,男(原文'他');裸分状元;复读生(2010=641);语127数139英143综289;录取清华建筑
安徽,淮北一中,2011,文,F,646,女(原文'她');语125数139英141综241;录取港大商学院会计金融
安徽,芜湖一中,2012,理,NA,704,含加分10裸分694;语124数135英144综291
安徽,淮北一中,2012,文,F,671,女(原文'她');语123数150英138综260;录取北大光华
安徽,合肥一中,2013,理,M,675,男(原文'他');含加分10裸分665;总分状元;语115数135英137综278;录取清华交叉信息
安徽,灵璧一中,2013,理,F,673,女(原文'她');裸分状元;复读生(2012=619);语117数133英143综280
安徽,铜陵一中,2013,文,F,662,语113数142英143综264；性别=初筛确认(2026-08-09)
安徽,合肥一中,2014,理,F,675,女(原文'她');含加分10裸分665;总分状元;语115数142英139综269;录取北大光华
安徽,六安一中,2014,理,F,674,女(原文'她');裸分状元;并列;录取北大元培
安徽,宿城一中,2014,理,NA,674,裸分状元;并列
安徽,合肥一六八中学,2014,文,M,650,男(原文'他');并列;语120数146英145综239;录取北大元培
安徽,南陵中学,2014,文,F,650,并列;语112数147外138综253；性别=初筛确认(2026-08-09)
安徽,马鞍山二中,2015,理,F,708,并列;语119数148英149综292；性别=初筛确认(2026-08-09)
安徽,合肥八中,2015,理,NA,708,并列;语121数149英149综289
安徽,蚌埠二中,2015,文,F,689,语119数150英144综276；性别=初筛确认(2026-08-09)
安徽,太和一中,2016,理,F,703,并列;语123数140英144综296；性别=初筛确认(2026-08-09)
安徽,无为中学,2016,理,M,703,男(原文'他');并列;语126数136外145综296;录取清华环境
安徽,合肥一六八中学,2016,文,NA,657,语118数138英137综264
安徽,太和中学,2017,理,NA,706,语126数145外145综290
安徽,合肥一六八中学,2017,文,M,662,男(原文'他');语121数140英148综253;录取清华
安徽,铜陵一中,2018,理,M,713,男(原文'他');语123数150英146综294;录取北大
安徽,合肥一中,2018,文,F,678,女(原文'她');语123数147外143综265;录取北大光华
安徽,合肥一中,2019,理,M,710,语127数148外141综294；性别=初筛确认(2026-08-09)
安徽,合肥一六八中学,2019,文,NA,681,语129数146外145综261
安徽,太和中学,2020,理,F,714,并列;语132数144外143综295;录取清华电子信息；性别=初筛确认(2026-08-09)
安徽,安庆一中,2020,理,M,714,并列;语129数149外148综288；性别=初筛确认(2026-08-09)
安徽,合肥一六八中学,2020,文,F,669,女(原文'她');语131数143外149综246;录取清华
安徽,合肥一六八中学,2021,理,M,716,男(原文'他');语135数146外146综289;录取北大数学
安徽,合肥一中,2021,文,M,694,男(原文'他');复读借读(原北师大蚌埠附校);语132数148外149综265;录取北大元培
安徽,无为中学,2022,理,NA,716,语130数144英145综297;录取清华经管
安徽,合肥一中,2022,文,F,663,女(原文'她');录取北大社会学
安徽,灵璧中学,2023,理,F,711,女(原文'她');宿州中考状元(748/760);语130数147英144综290;录取清华交叉信息
安徽,合肥一六八中学,2023,文,M,686,男(原文'他');录取北大元培
安徽,合肥一中,2024,物理类,M,715,男(原文'他');3+1+2;语135数146英142物98化95生99;录取清华
安徽,合肥一六八中学,2024,历史类,F,700,女(原文'她');3+1+2;语136数132外145史96政96地95;录取北大元培
安徽,池州一中,2025,物理类,M,706,男(原文'他');3+1+2;并列;录取北大计算机
安徽,合肥一六八中学,2025,物理类,NA,706,3+1+2;并列
安徽,巢湖一中,2025,物理类,M,706,3+1+2;并列；性别=初筛确认(2026-08-09)
安徽,合肥八中,2025,历史类,F,683,3+1+2；性别=初筛确认(2026-08-09)
安徽,安徽师大附中,2026,物理类,F,,3+1+2；性别=初筛确认(2026-08-09)
安徽,寿县一中,2026,历史类,NA,,3+1+2
广东,惠州一中,2007,理,M,697,男(原文'他');数140英141物139;录取清华数理基础
广东,高明一中,2007,文,F,691,女(原文'她');X科制:语131数142英142文基142史134;录取港中文
广东,珠海一中,2008,理,F,696,女(原文'她');语132数146英137理基140化141;录取北大
广东,潮阳实验学校,2008,文,M,681,男(原文'他');语124数143英132文基144政138;录取北大光华
广东,深圳外国语学校,2009,理,F,702,女(原文'她');选科物理;保送清华(自学历史过保送考试);录取清华经金国际班
广东,珠海一中,2009,文,F,701,女(原文'她');语130数142英139文基150史140(全省最高);录取北大
广东,华南师大附中,2010,理,F,727,含加分20裸分707;总分状元；性别=初筛确认(2026-08-09)
广东,仲元中学,2010,理,F,709,女(原文'她');裸分状元;并列;语125数143英145综296;录取清华建筑
广东,华南师大附中,2010,理,M,709,裸分状元;并列;语137数138英142综292；性别=初筛确认(2026-08-09)
广东,阳江一中,2010,文,F,687,含加分20裸分667;总分状元;语125数138英139综265；性别=初筛确认(2026-08-09)
广东,宝安中学,2010,文,F,678,女(原文'她');裸分状元;并列;语135数140英141综262;录取北大
广东,华南师大附中,2010,文,F,678,女(原文'她');裸分状元;并列;录取北大光华
广东,广东实验中学,2011,理,M,706,含加分20裸分686;总分状元；性别=初筛确认(2026-08-09)
广东,深圳中学,2011,理,M,699,男(原文'他');裸分状元;语133数139英143综284;录取北大
广东,潮阳实验学校,2011,文,F,681,女(原文'她');含加分20裸分661;总分状元;录取北大
广东,执信中学,2011,文,NA,672,裸分状元;语141数124英137综270
广东,华南师大附中,2012,理,F,715,含加分20裸分695;总分状元;录取清华；性别=初筛确认(2026-08-09)
广东,佛山一中,2012,理,M,705,男(原文'他');裸分状元;语134数144英144综284;录取清华
广东,茂名一中,2012,文,F,682,女(原文'她');并列;语140数148英139综255;录取清华
广东,深圳中学,2012,文,NA,682,含加分20裸分662;总分状元;并列
广东,信宜中学,2013,理,M,717,男(原文'他');含加分20裸分697;总分状元;录取清华电子
广东,深圳高级中学,2013,理,NA,710,裸分状元;语136数147英145综282;录取清华电子
广东,佛山一中,2013,文,F,693,女(原文'她');含加分20裸分673;总分状元;录取北大
广东,汕头金山中学,2013,文,NA,681,裸分状元
广东,普宁市华美实验学校,2014,理,F,711,女(原文'她');语138数141英141综291;录取清华经管
广东,梅县东山中学,2014,文,F,687,女(原文'她');高二后19次大考16次年级第一;录取北大光华
广东,珠海一中,2015,理,M,710,男(原文'他');录取清华
广东,东莞东华高级中学,2015,文,F,676,女(原文'她');录取清华
广东,阳江一中,2016,理,M,701,"男(原文'他');并列;三次高考(2013/2014/2016,2014=677考入上交大);综288;录取清华经管"
广东,广东实验中学,2016,理,M,701,男(原文'他');并列;录取北大
广东,深圳外国语学校,2016,文,F,650,女(原文'她');并列;录取北大
广东,顺德一中,2016,文,F,650,女(原文'她');并列;录取北大葡萄牙语
广东,华中师大龙岗附中,2017,理,M,699,男(原文'他');含加分5裸分694;总分状元;录取港中文(深圳)理工
广东,华南师大附中,2017,理,M,695,裸分状元;并列;录取清华新雅(经金)；性别=初筛确认(2026-08-09)
广东,深圳高级中学,2017,理,M,695,裸分状元;并列;录取清华；性别=初筛确认(2026-08-09)
广东,石门中学,2017,文,F,671,女(原文'她');录取北大中文
广东,廉江实验学校,2018,理,NA,707,复读生;录取清华电子信息
广东,普宁市华美实验学校,2018,文,F,672,女(原文'她');揭阳中考状元;语127数144英145综256;录取北大光华
广东,东莞东华高级中学,2019,理,M,706,录取清华计算机；性别=初筛确认(2026-08-09)
广东,珠海一中,2019,文,M,672,男(原文'他');语142数148英143综239;录取北大光华
广东,广州六中,2020,理,M,716,男(原文'他');清华强基考试总分第1;语133数147外145综291;录取清华
广东,潮阳实验学校,2020,文,M,665,男(原文'他');录取清华法学
广东,广东实验中学,2021,物理类,M,707,3+1+2;语131数138外147物98化98生95;录取清华经管；性别=初筛确认(2026-08-09)
广东,廉江实验学校,2021,历史类,F,680,女(原文'她');3+1+2;选科史生政;录取北大光华
广东,广州二中,2022,物理类,M,709,男(原文'他');3+1+2;语131数135英148物98化97生100;录取清华
广东,深圳中学,2022,历史类,M,671,男(原文'他');3+1+2;选科史政地;录取北大元培
广东,珠海一中,2023,物理类,M,712,男(原文'他');3+1+2;珠海中考状元(600/605);语136数139英148物100化98生91;录取清华计算机
广东,潮阳实验学校,2023,历史类,M,695,男(原文'他');3+1+2;语131数138英146史93政92地95;录取北大光华
广东,化州一中附属实验学校,2024,物理类,NA,706,3+1+2;复读生;并列;语139数137外145物99化94生92;录取清华计算机
广东,广东实验中学,2024,物理类,M,706,3+1+2;并列;录取清华计算机；性别=初筛确认(2026-08-09)
广东,湛江一中,2024,历史类,M,695,男(原文'他');3+1+2;语137数135英143史90化97生93;录取北大
广东,潮阳实验学校,2025,物理类,M,716,男(原文'他');3+1+2;模考赋分721(原始713);语144数132英144物100化98生98;录取清华
广东,广州二中,2025,历史类,F,686,女(原文'她');3+1+2;录取北大考古文博
广东,深圳中学,2026,物理类,F,714,3+1+2;语132数147外143物98化97生97；性别=初筛确认(2026-08-09)
广东,汕头金山中学,2026,历史类,NA,684,3+1+2;并列
广东,潮阳实验学校,2026,历史类,NA,684,3+1+2;并列
广西,百色祈福高中,2005,理,NA,715,含加分;总分状元
广西,柳州高中,2005,理,F,708,裸分状元;语132数134英146综296;录取清华计算机；性别=初筛确认(2026-08-09)
广西,浔州高中,2005,文,F,673,含加分;总分状元；性别=初筛确认(2026-08-09)
广西,柳州高中,2005,文,M,666,裸分状元；性别=初筛确认(2026-08-09)
广西,柳州高中,2006,理,F,704,含加分20裸分684;并列；性别=初筛确认(2026-08-09)
广西,广西师大附属外校,2006,理,NA,,并列
广西,岑溪中学,2006,文,NA,672,语132数150外146综244;录取港中文工商管理
广西,桂林中学,2007,理,M,706,含加分20裸分686;数144；性别=初筛确认(2026-08-09)
广西,浦北中学,2007,文,NA,672,含加分20裸分652
广西,南宁二中,2008,理,M,704,男(原文'他');含加分20裸分684;数144全省最高;模考均700+
广西,南宁三中,2008,文,NA,667,含加分20裸分647
广西,南宁二中,2009,理,F,717,含加分20裸分697；性别=初筛确认(2026-08-09)
广西,南宁二中,2009,文,NA,649,含加分20裸分629
广西,兴安中学,2009,文,F,629,女(原文'她');裸分状元;文科数学全省单科第1;语124数146英144综215
广西,桂林中学,2010,理,NA,704,含加分20裸分684;语119数137英147综281
广西,柳州地区民族高中,2010,文,NA,633,含加分20裸分613;总分状元
广西,南宁二中,2010,文,M,630,男(原文'他');裸分状元;北海中考状元;语127数120英148综235
广西,南宁三中,2011,理,NA,709,含加分20裸分689;语122数146英143综278
广西,河池高中,2011,文,NA,650,含加分10裸分640
广西,百色高中,2012,理,NA,722,含加分20裸分702;语132数144外139综287
广西,武鸣高中,2012,文,F,679,含加分20裸分659;语141数129英143综246；性别=初筛确认(2026-08-09)
广西,南宁三中,2013,理,NA,682,含加分20裸分662;总分状元;并列
广西,南宁二中,2013,理,NA,682,含加分10裸分672;总分状元;并列
广西,广西师大附属外校,2013,理,M,675,裸分状元;数146英150；性别=初筛确认(2026-08-09)
广西,柳州铁一中,2013,文,NA,653,
广西,南宁三中,2014,理,NA,718,含加分10裸分708;语140数138英147综283
广西,柳州铁一中,2014,文,NA,672,含加分5裸分667;语128数146英149综244
广西,全州高中,2015,理,NA,721,含加分20裸分701;总分状元
广西,南宁三中,2015,理,M,704,裸分状元；性别=初筛确认(2026-08-09)
广西,柳州铁一中,2015,文,NA,672,含加分20裸分652;总分状元
广西,柳州高中,2015,文,F,671,女(原文'她');裸分状元;文综全省单科第1;录取北大
广西,柳州高中,2016,理,NA,708,含加分5裸分703;语137数135英148综283
广西,恭城中学,2016,文,NA,680,含加分20裸分660;总分状元
广西,柳州铁一中,2016,文,F,669,女(原文'她');裸分状元;语130数141外144综254;录取北大
广西,南宁三中,2017,理,NA,704,含加分20裸分684;总分状元;语133数143英149综259
广西,南宁二中,2017,理,NA,700,裸分状元
广西,南宁二中,2017,文,F,681,女(原文'她');语137数139英144综261;录取清华
广西,平果高中,2018,理,NA,709,含加分10裸分699;语131数139外147综282
广西,柳州高中,2018,理,NA,699,裸分状元
广西,广西师大附属外校,2018,文,NA,676,含加分20裸分656;总分状元
广西,南宁三中,2018,文,F,666,裸分状元;录取北大法学；性别=初筛确认(2026-08-09)
广西,南宁二中,2019,理,M,730,男(原文'他');语140数150英150综290;录取清华人工智能学堂班
广西,柳州高中,2019,文,F,689,女(原文'她');语142数148英144综255;录取北大法学
广西,玉林高中,2020,理,NA,719,含加分20裸分699;总分状元
广西,广西师大附属外校,2020,理,NA,712,裸分状元
广西,柳州高中,2020,文,F,675,女(原文'她');录取北大中文
广西,南宁三中,2021,理,NA,728,含加分5裸分723;语133数150外147综293
广西,柳州铁一中,2021,文,NA,687,含加分5裸分682
广西,南宁三中,2021,文,NA,682,裸分状元;录取北大光华
广西,北海民附学校,2022,理,M,715,含加分5裸分710;数150英149;录取清华交叉信息；性别=初筛确认(2026-08-09)
广西,南宁三中,2022,文,F,706,女(原文'她');含加分7裸分699;语134数143外147综275;录取北大元培
广西,桂林国龙外国语学校,2023,理,NA,712,语127数148英144综293;录取清华交叉信息
广西,北海民附学校,2023,理,NA,712,含加分7裸分705;总分状元;并列;录取清华交叉信息
广西,南宁二中,2023,文,F,689,女(原文'她');含加分3裸分686;语139数149外147综251;录取北大光华
广西,百色高中,2024,物理类,M,707,男(原文'他');3+1+2;含加分7裸分700;总分状元;语139数136外147物88化96政94;录取清华计算机
广西,武鸣高中,2024,物理类,M,702,男(原文'他');3+1+2;裸分状元;语143数133外147物83化97生99;录取北大
广西,河池高中,2024,历史类,F,698,3+1+2;含加分15裸分683;总分状元;录取北大；性别=初筛确认(2026-08-09)
广西,柳州高中,2024,历史类,F,696,女(原文'她');3+1+2;含加分3裸分693;裸分状元;语140数133外147史88政93地92;录取北大法学
广西,玉林高中,2025,物理类,M,704,男(原文'他');3+1+2;录取清华
广西,南宁三中,2025,历史类,F,675,3+1+2;含加分3裸分672;语136数133外144史73生91地95；性别=初筛确认(2026-08-09)
广西,南宁三中,2026,物理类,NA,717,3+1+2
广西,柳州高中,2026,历史类,NA,688,3+1+2
宁夏,吴忠中学,1962,文,NA,,录取北大历史
宁夏,银川一中,1980,文,NA,,录取北大法律
宁夏,银川一中,1981,文,NA,,匿名;录取北大中文
宁夏,银川九中,1986,理,M,,性别=初筛确认(2026-08-09)
宁夏,彭阳二中,1991,文,NA,,录取北大法律
宁夏,银川九中,1992,理,M,,性别=初筛确认(2026-08-09)
宁夏,银川九中,1994,理,NA,,
宁夏,银川九中,1995,理,NA,,
宁夏,恒力中学,1996,理,NA,,
宁夏,银川九中,1997,理,NA,,
宁夏,银川二中,1998,理,NA,,
宁夏,固原一中,1999,理,M,679,物理150;录取清华；性别=初筛确认(2026-08-09)
宁夏,固原一中,1999,文,F,,录取北大光华；性别=初筛确认(2026-08-09)
宁夏,银川二中,2000,理,F,656,女(原文'她');语127数124英127物130化148;录取清华计算机
宁夏,唐徕回民中学,2000,文,NA,614,录取北大
宁夏,银川二中,2001,理,M,,录取清华；性别=初筛确认(2026-08-09)
宁夏,唐徕回民中学,2001,文,NA,,录取北大光华
宁夏,银川九中,2002,理,F,682,女(原文'她');语136数139英140综267;录取清华
宁夏,银川二中,2002,理,M,,并列；性别=初筛确认(2026-08-09)
宁夏,唐徕回民中学,2002,文,F,611,女(原文'她');并列;录取北大
宁夏,石嘴山矿务局一中,2002,文,M,611,男(原文'他');并列;语121数129英125综236;录取北大
宁夏,银川九中,2003,理,M,624,并列;高考移民被取消录取资格；性别=初筛确认(2026-08-09)
宁夏,海原中学,2003,理,M,624,并列;录取清华电子；性别=初筛确认(2026-08-09)
宁夏,银川一中,2003,文,F,,女(原文'她');英139全区最高;录取北大
宁夏,银川二中,2004,理,M,707,语125数147英139综296;录取清华计算机；性别=初筛确认(2026-08-09)
宁夏,银川一中,2004,文,F,,录取北大；性别=初筛确认(2026-08-09)
宁夏,银川二中,2005,理,M,690,男(原文'他');语126数136英138综290;录取北大
宁夏,唐徕回民中学,2005,文,F,650,女(原文'她');语133数121英143综253;录取北大
宁夏,银川一中,2006,理,F,688,女(原文'她');语131数135英140综282;录取清华
宁夏,唐徕回民中学,2006,文,M,648,含加分20裸分628;总分状元;录取北大；性别=初筛确认(2026-08-09)
宁夏,银川一中,2006,文,F,643,女(原文'她');裸分状元;语127数120英138综258;录取北大
宁夏,银川一中,2007,理,M,682,男(原文'他');语133数144外138综267;录取北大
宁夏,银川二中,2007,文,F,662,女(原文'她');语122数131英135综274;录取北大光华
宁夏,石嘴山三中,2008,理,M,668,男(原文'他');语128数145英131综264;录取清华
宁夏,石嘴山一中,2008,文,M,632,男(原文'他');语125数115英143综249;录取北大
宁夏,银川一中,2009,理,M,656,男(原文'他');并列;语117数129英144综266;录取清华土木
宁夏,银川一中,2009,理,M,656,男(原文'他');并列;语109数137英138综272;录取北大元培
宁夏,银川二中,2009,文,F,639,女(原文'她');语119数143外141综236;录取北大光华
宁夏,银川一中,2010,理,M,667,男(原文'他');语130数139英141综257;录取清华
宁夏,银川一中,2010,文,F,620,女(原文'她');语117数129英136综238;录取北大
宁夏,银川一中,2011,理,M,680,男(原文'他');语121数140英139综280;录取北大物理
宁夏,银川一中,2011,文,NA,632,含加分10裸分622;总分状元
宁夏,中卫一中,2011,文,M,629,男(原文'他');裸分状元;语127数144英133综225;录取北大光华
宁夏,银川一中,2012,理,M,671,男(原文'他');语125数131英143综272;录取北大光华
宁夏,银川一中,2012,文,M,632,男(原文'他');语116数128英138综250;录取北大
宁夏,固原一中,2013,理,M,670,男(原文'他');语121数138外145综266;录取北大
宁夏,银川一中,2013,文,NA,649,含加分20裸分629;总分状元;录取清华法学
宁夏,银川一中,2013,文,F,642,女(原文'她');裸分状元;语122数146英140综234;录取清华
宁夏,银川一中,2014,理,NA,696,含加分20裸分676;总分状元;录取清华建筑
宁夏,银川一中,2014,理,M,678,男(原文'他');裸分状元;语120数136英143综279;录取北大光华
宁夏,唐徕回民中学,2014,文,NA,655,含加分20裸分635;总分状元;录取清华
宁夏,石嘴山三中,2014,文,NA,641,裸分状元;录取清华
宁夏,银川一中,2015,理,NA,691,录取清华
宁夏,银川二中,2015,文,F,682,女(原文'她');含加分20裸分662;银川中考状元;语113数150外140综259;录取北大
宁夏,银川二中,2016,理,F,696,女(原文'她');语121数140英149综286;录取清华
宁夏,银川二中,2016,文,F,669,女(原文'她');语118数144英145综262;录取清华
